,R,W_a_a,Subject,Electrode,Sample rate,Samples,Total Electrodes,Sessions,Number thresholded,W_a_all,W_a_w,W_w_a,W_w_all,W_w_w,Thresholded Electrodes,Total Time (hrs),Average Session Length (hrs),Proportion Thresholded,Experiment
1751,[-48.04 -10.09 -45.91],0.5911669471839713,12,64,250.0,503508,76,1.0,5,0.4483698931574738,0.1903826254677328,0.27892513800834,0.5389394114734204,0.5385508093982482,71,0.559,0.559,0.066,RAM_CatFR1
1752,[-11.38 -54.29 -58.54],0.3531784253151395,12,3,250.0,503508,76,1.0,5,0.4581932049139238,0.3980041434263391,0.10221651329503917,0.22128872593346927,0.24845293913296726,71,0.559,0.559,0.066,RAM_CatFR1
1753,[-54.01  -4.19 -42.71],0.3051739725926969,12,65,250.0,503508,76,1.0,5,0.3756394338765533,0.07226647904463225,0.3256341473835931,0.32595041793987584,0.3161517183273159,71,0.559,0.559,0.066,RAM_CatFR1
1754,[-49.12  22.54 -25.67],0.07507557555653625,12,9,250.0,503508,76,1.0,5,0.616144578557154,0.3822091588891881,0.2420432320399128,0.15170740867886884,0.16858932190841094,71,0.559,0.559,0.066,RAM_CatFR1
1755,[ 0.33 61.39 19.91],0.19087411273882984,12,21,250.0,503508,76,1.0,5,0.6581616067785023,0.19598130074897255,0.12093309019876795,0.3661159150486496,0.36953596662649263,71,0.559,0.559,0.066,RAM_CatFR1
1756,[-18.73  59.01  35.24],0.05731854294328826,12,24,250.0,503508,76,1.0,5,0.6958592494000401,0.5473779985930197,0.3508419839378796,0.3781494470757853,0.3808967127152868,71,0.559,0.559,0.066,RAM_CatFR1
1757,[-10.41  64.67  35.02],0.17966131654921427,12,23,250.0,503508,76,1.0,5,0.7508955629031651,0.07856057228799514,0.2496600805926623,0.40461696383590334,0.40539164769988667,71,0.559,0.559,0.066,RAM_CatFR1
1758,[-47.68  16.33  -0.45],0.02796164287556179,12,18,250.0,503508,76,1.0,5,0.6167179001294594,0.15268409026041346,0.08129765585101095,0.20156918915704372,0.21732684408187855,71,0.559,0.559,0.066,RAM_CatFR1
1759,[-59.48 -22.85 -13.54],0.3790884326431537,12,62,250.0,503508,76,1.0,5,0.32943922635628864,0.3297665287062289,0.2315235960014146,0.22171125816237364,0.2395543215819665,71,0.559,0.559,0.066,RAM_CatFR1
1760,[-50.06  15.67 -16.27],-0.03312348534691331,12,10,250.0,503508,76,1.0,5,0.5576470281289517,0.16192466294931074,0.0633222800556793,0.209707382069092,0.19572979214521455,71,0.559,0.559,0.066,RAM_CatFR1
1761,[-50.93   8.94  -7.68],0.07722714040470575,12,11,250.0,503508,76,1.0,5,0.42220659440908426,0.6378315942322773,0.07338362694455562,0.2434277566807409,0.2585687421344252,71,0.559,0.559,0.066,RAM_CatFR1
1762,[-51.79   2.21   0.82],0.2994073763683485,12,12,250.0,503508,76,1.0,5,0.7362603227177272,0.3370026914853277,0.44569158566934186,0.3576000560908801,0.3695206797403199,71,0.559,0.559,0.066,RAM_CatFR1
1763,[-42.22  35.53 -26.95],0.29000035117480283,12,15,250.0,503508,76,1.0,5,0.7686798887837285,0.1237279045724804,0.13318396818854325,0.6287643232714819,0.33952718451039104,71,0.559,0.559,0.066,RAM_CatFR1
1764,[-36.24  37.93 -35.05],0.6110521510804737,12,14,250.0,503508,76,1.0,5,0.9010849670192376,0.18524173402004965,0.3943521993037797,0.5991457491093382,0.3671088164492453,71,0.559,0.559,0.066,RAM_CatFR1
1765,[-2.92 65.26 29.74],0.1089906919038834,12,22,250.0,503508,76,1.0,5,0.8389971529248627,0.0834763505925786,0.25021151808385445,0.4693597728368061,0.4620319785590201,71,0.559,0.559,0.066,RAM_CatFR1
1766,[-18.19 -47.35 -54.35],0.2241855823278744,12,4,250.0,503508,76,1.0,5,0.6269941367022269,0.6038723635162806,0.12337989347273595,0.3178767066363891,0.3390362021170889,71,0.559,0.559,0.066,RAM_CatFR1
1767,[-44.89  30.06 -17.43],0.4417648257628737,12,16,250.0,503508,76,1.0,5,0.7478782971376123,0.5449408375026997,0.12555644800237584,0.18458752007051074,0.17032236781528334,71,0.559,0.559,0.066,RAM_CatFR1
1768,[-9.28 54.12 -9.23],0.308987040859992,12,30,250.0,503508,76,1.0,5,0.5763363744947629,0.5021661483270711,0.18161677394472805,0.1894482106914537,0.20919301003839585,71,0.559,0.559,0.066,RAM_CatFR1
1769,[-35.11  50.28  -4.72],-0.005110076605990546,12,33,250.0,503508,76,1.0,5,0.5679459682746445,0.5342616127530849,0.36224813972133096,0.36272281348068575,0.3649264077784261,71,0.559,0.559,0.066,RAM_CatFR1
1770,[-26.36  47.94  -7.62],0.1674808040980182,12,32,250.0,503508,76,1.0,5,0.6052324985919737,0.5686522274723457,0.4283449760776086,0.4465855840587474,0.4546826988434199,71,0.559,0.559,0.066,RAM_CatFR1
1771,[-57.71 -17.11  -4.3 ],-0.09009874967920432,12,63,250.0,503508,76,1.0,5,0.2888266501455701,-0.06487818548712587,0.1655555459182995,0.2097461574681283,0.26714677014627763,71,0.559,0.559,0.066,RAM_CatFR1
1772,[-58.43   2.75 -35.66],0.09105482672773073,12,66,250.0,503508,76,1.0,5,0.26081687803290043,0.2475718792299397,0.2105554009469546,0.17228930187194635,0.236302291596676,71,0.559,0.559,0.066,RAM_CatFR1
1773,[-54.09 -19.09 -44.46],0.7513344023655804,12,70,250.0,503508,76,1.0,5,0.5746880635578112,0.6458241087694245,0.2747900848937244,0.4616468607111306,0.4612582113889526,71,0.559,0.559,0.066,RAM_CatFR1
1774,[-39.72 -31.96 -53.4 ],0.3397482664528701,12,68,250.0,503508,76,1.0,5,0.6630852094755032,0.5797216400717117,0.43953762385451706,0.4534071146282118,0.4599982703614462,71,0.559,0.559,0.066,RAM_CatFR1
1775,[-46.94 -24.78 -50.04],0.3823749362773383,12,69,250.0,503508,76,1.0,5,0.5045307636321433,0.42578203116909,0.17787493219909709,0.34756051495587825,0.3567527940966008,71,0.559,0.559,0.066,RAM_CatFR1
1776,[-46.03 -10.88 -44.6 ],0.06520695924566325,14,18,250.0,1314988,116,2.0,37,0.6726000442080019,0.9776860760610598,0.5337863061120955,0.5462294605526474,0.5490369557001082,79,1.461,0.73,0.319,RAM_FR1
1777,[-56.73   8.35 -25.62],-0.08899891955357876,12,67,250.0,503508,76,1.0,5,0.4134811421692245,0.3520823828028485,0.1827072801903282,0.1937779881776376,0.1986856015742908,71,0.559,0.559,0.066,RAM_CatFR1
1778,[ 21.58   2.4  -28.53],0.6088485702804283,13,3,250.0,1567802,36,1.0,1,0.4786455966647718,0.6800433666313233,-0.1701895464573853,-0.11182291635569823,-0.01244079591562603,35,1.742,1.742,0.028,RAM_CatFR1
1779,[ 18.33   0.58 -30.38],0.7798949552789868,13,2,250.0,1567802,36,1.0,1,0.10229057343137063,0.7462210092630158,0.09711384777568614,-0.07395972842783746,-0.037852063406755024,35,1.742,1.742,0.028,RAM_CatFR1
1780,[ 17.05 -12.29 -27.78],0.4667932561243318,13,21,250.0,1567802,36,1.0,1,-0.09874932662871476,0.5866576124949135,-0.24148311950052076,-0.3170037855008441,-0.10643198377848152,35,1.742,1.742,0.028,RAM_CatFR1
1781,[27.66 17.83 53.16],0.6023689119247848,13,20,250.0,1567802,36,1.0,1,0.1513191082209646,0.643587813444484,-0.1786689305623701,-0.09010617793842897,-0.12143945583004452,35,1.742,1.742,0.028,RAM_CatFR1
1782,[-0.82 32.34 31.56],0.9097335631217124,13,6,250.0,1567802,36,1.0,1,0.02695723951321751,0.5593476801042024,0.07243931397526776,0.11532229664841777,0.20696967375247155,35,1.742,1.742,0.028,RAM_CatFR1
1783,[-28.83  26.27  17.35],0.5600798578389513,13,0,250.0,1567802,36,1.0,1,0.7059332644883949,0.8876697641672174,-0.1579152150563865,-0.16683005970971326,-0.2319547864505425,35,1.742,1.742,0.028,RAM_CatFR1
1784,[-1.78 30.71 25.89],0.9544014433807092,13,5,250.0,1567802,36,1.0,1,0.7008267327791163,0.9410867348395702,-0.08234397014844276,-0.18337804160182986,0.1561038720814377,35,1.742,1.742,0.028,RAM_CatFR1
1785,[ 26.36   5.56 -27.6 ],0.04662308385724692,13,4,250.0,1567802,36,1.0,1,0.2830915891700166,0.43743206019838504,-0.03646792965290136,0.018202455159208868,0.0542261503450299,35,1.742,1.742,0.028,RAM_CatFR1
1786,[-32.52  26.99  22.13],0.5226575994294361,13,1,250.0,1567802,36,1.0,1,0.6313904661962564,0.7657249083491153,0.04017281557885313,0.11856267268747063,0.1278619505573737,35,1.742,1.742,0.028,RAM_CatFR1
1787,[ 21.47 -12.04 -28.04],0.4345415088923886,13,22,250.0,1567802,36,1.0,1,0.012700227231869664,0.7751423324028331,-0.13995602511155994,-0.11483468211535412,0.04951417481817806,35,1.742,1.742,0.028,RAM_CatFR1
1788,[21.51 23.98 -0.26],0.37795831983587946,13,30,250.0,1567802,36,1.0,1,0.212467849644948,0.3821249162285037,0.041039186868136665,-0.036756762733645136,0.14960610203698635,35,1.742,1.742,0.028,RAM_CatFR1
1789,[ 13.1   24.06 -10.56],0.9088761589318424,13,26,250.0,1567802,36,1.0,1,0.5736504156546788,0.8212198578052969,0.19153265875609526,-0.0559699807065544,0.18239880493098426,35,1.742,1.742,0.028,RAM_CatFR1
1790,[ 10.92  22.25 -15.82],0.8454650329166938,13,32,250.0,1567802,36,1.0,1,0.6507734410860422,0.7849399323186639,0.21114720993246291,-0.15342858696069395,0.14464123662564754,35,1.742,1.742,0.028,RAM_CatFR1
1791,[18.06 25.31 -4.69],0.8270153529745746,13,29,250.0,1567802,36,1.0,1,0.35482576694672585,0.08757468041391041,0.29314219225971405,-0.1533840816052068,0.2297450847269933,35,1.742,1.742,0.028,RAM_CatFR1
1792,[16.17 24.87 -6.3 ],0.8326791435303882,13,27,250.0,1567802,36,1.0,1,-0.11545286722343763,0.9411338197399262,0.23619073936123686,-0.1481065504269581,0.20439459497457865,35,1.742,1.742,0.028,RAM_CatFR1
1793,[ 3.7  20.11 45.02],0.8471798829343209,13,11,250.0,1567802,36,1.0,1,-0.09136873980543464,0.9446096660199576,-0.21905196372792124,0.1363068279211955,0.11646498482392455,35,1.742,1.742,0.028,RAM_CatFR1
1794,[18.44 15.4  41.45],0.7745202693832902,13,17,250.0,1567802,36,1.0,1,0.17467665026547524,0.8775953975865249,-0.03279590351926267,0.20046071308865185,0.07771504915808841,35,1.742,1.742,0.028,RAM_CatFR1
1795,[ 4.61 19.95 39.66],0.8297185309686324,13,10,250.0,1567802,36,1.0,1,0.6320646663074361,0.9490620722564048,0.1574140742248469,0.057457048871909076,0.24240200848086285,35,1.742,1.742,0.028,RAM_CatFR1
1796,[-0.69 35.68 40.31],0.6249416405783266,13,8,250.0,1567802,36,1.0,1,0.6064393194071002,0.21978164313247586,-0.058795162627010476,0.0780096799479302,0.049580845658371474,35,1.742,1.742,0.028,RAM_CatFR1
1797,[12.95 33.25 40.89],0.7519671688018462,13,16,250.0,1567802,36,1.0,1,0.35436655989052296,0.19577809499535248,0.0064690218464271846,-0.07316157895174545,0.050730449531543466,35,1.742,1.742,0.028,RAM_CatFR1
1798,[ 4.   20.44 49.48],0.4889513348617142,13,12,250.0,1567802,36,1.0,1,0.2135618503915429,0.0252190809557138,-0.0408159689201977,0.03337940066784143,0.030748434182461336,35,1.742,1.742,0.028,RAM_CatFR1
1799,[22.03 16.31 45.45],0.5589218139747781,13,18,250.0,1567802,36,1.0,1,0.27982860426761463,0.9051112899836732,-0.04271377921813601,0.06756813578165223,0.06358766478413219,35,1.742,1.742,0.028,RAM_CatFR1
1800,[ 7.88 30.59 31.12],0.4176901690272068,13,14,250.0,1567802,36,1.0,1,0.6808417899097704,0.6021956713928663,0.07115101868788454,-0.06948486841670817,0.2395080465125732,35,1.742,1.742,0.028,RAM_CatFR1
1801,[-0.9  34.81 35.88],0.7506357865588859,13,7,250.0,1567802,36,1.0,1,0.35238244682988035,0.22868652713253934,-0.09863923496895267,-0.18179002990157975,0.15350813706069652,35,1.742,1.742,0.028,RAM_CatFR1
1802,[ 3.45 19.38 33.93],0.9531190137450882,13,9,250.0,1567802,36,1.0,1,0.19532877073486596,0.9596458689983196,-0.3410745582831632,-0.19745057326482235,0.14410733001098144,35,1.742,1.742,0.028,RAM_CatFR1
1803,[ 6.03 28.92 27.49],0.7677706021091412,13,13,250.0,1567802,36,1.0,1,0.5761361323590923,0.9496123870653376,-0.1607274334119186,-0.18468476688526803,0.1255693284756743,35,1.742,1.742,0.028,RAM_CatFR1
1804,[25.1  17.12 49.35],0.5972245801514066,13,19,250.0,1567802,36,1.0,1,0.12998234815618814,0.5353859781804168,-0.04086695563744396,-0.04314702501411749,0.06230124239673105,35,1.742,1.742,0.028,RAM_CatFR1
1805,[11.28 31.53 36.18],0.910485469189776,13,15,250.0,1567802,36,1.0,1,0.43087373633243065,0.8673604215071913,0.17454247898897665,-0.1675642066659018,0.2335806584892008,35,1.742,1.742,0.028,RAM_CatFR1
1806,[  9.89  22.05 -16.03],0.9661688584067816,13,25,250.0,1567802,36,1.0,1,0.6181041110755634,0.9712878184661441,0.30011848889128645,0.2132186365583908,0.1598410033490551,35,1.742,1.742,0.028,RAM_CatFR1
1807,[24.43 23.58  2.57],0.4857234877267505,13,31,250.0,1567802,36,1.0,1,0.7987185026963131,0.2726450456188377,-0.271428696957242,-0.20855678529961816,0.011427717716182286,35,1.742,1.742,0.028,RAM_CatFR1
1808,[ 15.39  23.2  -13.67],0.6914511472179607,13,33,250.0,1567802,36,1.0,1,0.14629705489042746,0.1654720364271967,0.2447601579166147,0.02129286428080433,0.17126176898618822,35,1.742,1.742,0.028,RAM_CatFR1
1809,[18.73 25.58 -2.13],0.4679465612337533,13,28,250.0,1567802,36,1.0,1,0.2800673171645727,0.7832036345647947,0.11097808195721796,0.037936273117158886,0.13628365217127186,35,1.742,1.742,0.028,RAM_CatFR1
1810,[ 26.7  -14.34 -26.82],0.3765139130715414,13,23,250.0,1567802,36,1.0,1,0.3811303702654357,0.7693142720678514,-0.15253440191958936,-0.2233966382229569,0.012302703996647818,35,1.742,1.742,0.028,RAM_CatFR1
1811,[ 20.19  24.29 -10.24],-0.11389051254909305,13,34,250.0,1567802,36,1.0,1,0.028495698645261462,0.28875402608273193,-0.10621814732707027,-0.028404155400360467,-0.0762719943614243,35,1.742,1.742,0.028,RAM_CatFR1
1812,[ 31.39 -15.7  -26.96],0.4311252435079893,13,24,250.0,1567802,36,1.0,1,0.4176736025145422,0.7636796256130858,-0.24996173455506954,0.06538242493701671,-0.10018929859492948,35,1.742,1.742,0.028,RAM_CatFR1
1813,[-26.78 -10.98 -44.01],0.6413309995207125,14,14,250.0,1314988,116,2.0,37,0.6810908718338473,0.8695106715606887,0.4786870904831572,0.4732917582400802,0.4493917825706111,79,1.461,0.73,0.319,RAM_FR1
1814,[-56.93   2.18 -46.14],0.9724162238290468,14,11,250.0,1314988,116,2.0,37,0.9619621101749772,0.9924000044685298,0.5776540081046335,0.5741654742470058,0.5612159599453529,79,1.461,0.73,0.319,RAM_FR1
1815,[-56.36 -11.35 -45.04],0.9826043949550683,14,12,250.0,1314988,116,2.0,37,0.9903224313874206,0.9924363177564952,0.5788048567311912,0.5887391786203001,0.5914706884614478,79,1.461,0.73,0.319,RAM_FR1
1816,[-38.1  -11.5  -44.49],0.8635344847028941,14,16,250.0,1314988,116,2.0,37,0.3712476234755794,0.6936007312997621,0.3336713668436345,0.3366953958479257,0.3334579005263236,79,1.461,0.73,0.319,RAM_FR1
1817,[-48.98 -11.01 -44.73],0.4329154707147913,14,19,250.0,1314988,116,2.0,37,0.8284254113765106,0.970658667498468,0.5587060436586162,0.5707720550044599,0.5711511008003001,79,1.461,0.73,0.319,RAM_FR1
1818,[-52.92 -11.19 -44.89],0.8412815300233186,14,20,250.0,1314988,116,2.0,37,0.8552118166430595,0.975536045152066,0.524795956667781,0.5369778325641126,0.5372209854249975,79,1.461,0.73,0.319,RAM_FR1
1819,[ 15.17   0.27 -42.58],0.9127969314787748,14,21,250.0,1314988,116,2.0,37,0.7952183467631252,0.7984063252914047,0.17324081048295772,0.17469336636025692,0.262915590750632,79,1.461,0.73,0.319,RAM_FR1
1820,[-35.14 -11.36 -44.36],0.6448325974625443,14,15,250.0,1314988,116,2.0,37,0.3260404960951391,0.8629044959257463,0.2852996225529209,0.2835376794870934,0.2746683222306654,79,1.461,0.73,0.319,RAM_FR1
1821,[-52.49   2.38 -45.95],0.9424424480775992,14,10,250.0,1314988,116,2.0,37,0.5922392600219667,0.936546573707657,0.563131876933264,0.5792752194407342,0.5816491406187858,79,1.461,0.73,0.319,RAM_FR1
1822,[-60.28 -11.39 -46.02],0.9084913935735908,14,13,250.0,1314988,116,2.0,37,0.590153019006654,0.9729242438750536,0.5679252885745485,0.5780986137271931,0.5828505758368472,79,1.461,0.73,0.319,RAM_FR1
1823,[-42.04 -11.68 -44.66],0.8951333109618207,14,17,250.0,1314988,116,2.0,37,0.7249114407406686,0.9334393223274526,0.473347534004849,0.4819974946494127,0.4854151209093091,79,1.461,0.73,0.319,RAM_FR1
1824,[-38.78   3.85 -44.32],0.9587840305020564,14,6,250.0,1314988,116,2.0,37,0.2555493305457126,0.9244861518376508,0.4367972691653479,0.4652028237158017,0.4654012568108871,79,1.461,0.73,0.319,RAM_FR1
1825,[-63.79   2.15 -48.08],0.9951577221472014,14,2,250.0,1314988,116,2.0,37,0.7791764328298277,0.863274034993197,0.4550079184360295,0.4843979409257666,0.4631214931319232,79,1.461,0.73,0.319,RAM_FR1
1826,[-34.84   4.04 -44.15],0.93881406780649,14,5,250.0,1314988,116,2.0,37,0.9618433041736572,0.9381682586539598,0.38265424536578735,0.3974867582036625,0.3883727884989436,79,1.461,0.73,0.319,RAM_FR1
1827,[-28.45   4.19 -43.06],0.9189129093178842,14,0,250.0,1314988,116,2.0,37,0.6322946318618372,0.9559504662186996,0.5060503466772402,0.4740545741604037,0.4303691916435344,79,1.461,0.73,0.319,RAM_FR1
1828,[-66.69   1.03 -48.43],0.9898655532735764,14,3,250.0,1314988,116,2.0,37,0.3207863497985035,0.8626228865570015,0.44343691054577694,0.4498925990140943,0.42526968304814416,79,1.461,0.73,0.319,RAM_FR1
1829,[-31.41   4.05 -43.19],0.5491928405596893,14,4,250.0,1314988,116,2.0,37,0.043029566015634166,0.9111680802089348,0.3417389285746052,0.3509623206508512,0.3358108366207487,79,1.461,0.73,0.319,RAM_FR1
1830,[-45.61   2.7  -45.66],0.8921690581091872,14,8,250.0,1314988,116,2.0,37,0.7091436170557412,0.9496517360513288,0.4947327134482298,0.5238372028992747,0.5238399297636112,79,1.461,0.73,0.319,RAM_FR1
1831,[-60.87   2.   -46.32],0.06850006763693813,14,1,250.0,1314988,116,2.0,37,0.9221140904226685,0.7926047180878991,0.4319937136877722,0.4643488331101035,0.45787015197628206,79,1.461,0.73,0.319,RAM_FR1
1832,[-42.67   2.69 -44.72],0.9581519423116386,14,7,250.0,1314988,116,2.0,37,0.8891312268637986,0.9337782832170156,0.4362251678226596,0.4715146693466154,0.4813526232612387,79,1.461,0.73,0.319,RAM_FR1
1833,[ 35.72  -5.71 -43.32],0.7953534260674767,14,33,250.0,1314988,116,2.0,37,0.23740803320893786,0.9672865062090076,0.2568940242976617,0.24725651622660336,0.24015615637765594,79,1.461,0.73,0.319,RAM_FR1
1834,[ 16.37  17.85 -10.36],0.7775011903080742,14,55,250.0,1314988,116,2.0,37,0.9582704553272202,0.6505079846102456,0.049326474103777926,0.0484760501047532,0.3296361606074314,79,1.461,0.73,0.319,RAM_FR1
1835,[ 32.76  -5.85 -43.45],0.8977462053989185,14,32,250.0,1314988,116,2.0,37,0.6997678508144355,0.933567290271838,0.2556411715510479,0.2506975359463741,0.2588048053740601,79,1.461,0.73,0.319,RAM_FR1
1836,[18.13 19.06 -4.93],0.8585952601134459,14,56,250.0,1314988,116,2.0,37,0.7632299042968373,0.1303208273198462,0.03388992807204212,0.03390832895066067,0.11778149110582342,79,1.461,0.73,0.319,RAM_FR1
1837,[ 39.24   5.05 -44.95],0.2748604604448999,14,28,250.0,1314988,116,2.0,37,0.22955955179463536,0.23480237425556005,0.08052143959202793,0.060353272210788914,0.04338116473802512,79,1.461,0.73,0.319,RAM_FR1
1838,[ -3.04  42.06 -40.2 ],0.994281700236858,14,57,250.0,1314988,116,2.0,37,0.9933568015449,0.9931051376877206,0.09215498472254073,0.08974625071984574,0.08664562029333342,79,1.461,0.73,0.319,RAM_FR1
1839,[ -1.14  42.99 -39.08],0.998514136103956,14,59,250.0,1314988,116,2.0,37,0.9983544393947484,0.9983527865991676,0.07236173101234168,0.06405362355612106,0.056308819007310475,79,1.461,0.73,0.319,RAM_FR1
1840,[ 21.45  -7.64 -42.53],0.012365034454402646,14,30,250.0,1314988,116,2.0,37,0.41638232898782174,0.4138102756335218,0.2253714850991464,0.20145904801274112,0.1966588702913019,79,1.461,0.73,0.319,RAM_FR1
1841,[ 28.9    3.15 -43.17],0.005920167539319002,14,25,250.0,1314988,116,2.0,37,0.6029424853517281,0.4859896513027866,0.32247351393856305,0.32075110230656245,0.3128866309861545,79,1.461,0.73,0.319,RAM_FR1
1842,[  0.67  44.63 -36.09],0.9986978963519688,14,60,250.0,1314988,116,2.0,37,0.9922243377526258,0.9983347414375632,0.06241884973297498,0.050836409586343466,0.04128667597812336,79,1.461,0.73,0.319,RAM_FR1
1843,[ 18.94  55.54 -19.34],0.13103195884933402,14,58,250.0,1314988,116,2.0,37,0.33874940757541633,-0.007636426725669432,0.00013120177735036478,0.027631718946780508,0.13054346958833826,79,1.461,0.73,0.319,RAM_FR1
1844,[ 35.33   3.74 -44.53],0.9749671110437274,14,27,250.0,1314988,116,2.0,37,0.9737245082583824,0.6824030409549806,0.12193844330078105,0.11321597783228995,0.097409607314889,79,1.461,0.73,0.319,RAM_FR1
1845,[ 22.04   1.7  -42.88],0.9861674302844592,14,23,250.0,1314988,116,2.0,37,0.9643336917270704,0.9725307578898074,0.3676814467282243,0.3831478372951605,0.3794605619200155,79,1.461,0.73,0.319,RAM_FR1
1846,[ 25.42  -7.17 -43.99],-0.019530339218411644,14,31,250.0,1314988,116,2.0,37,0.2128315893837012,0.5795381667665919,0.1072935698530719,0.10409887144127512,0.1524707677741106,79,1.461,0.73,0.319,RAM_FR1
1847,[ 24.02   1.94 -43.61],0.9624887997601492,14,24,250.0,1314988,116,2.0,37,0.6543376320200786,0.9663738057159524,0.35708024375521313,0.37093382975006617,0.3678009082479176,79,1.461,0.73,0.319,RAM_FR1
1848,[ 32.38   3.6  -44.66],0.9867888105099728,14,26,250.0,1314988,116,2.0,37,0.8791358031651921,0.7921607305749993,0.2306730160532901,0.23050183160014406,0.2272123412184561,79,1.461,0.73,0.319,RAM_FR1
1849,[ 18.1    1.53 -43.05],0.9795964019615548,14,22,250.0,1314988,116,2.0,37,0.1526217785890168,0.9277445018401284,0.3725471209849178,0.4150738560102811,0.5217567967746576,79,1.461,0.73,0.319,RAM_FR1
1850,[ 49.53  -4.93 -43.55],0.536376675838418,14,29,250.0,1314988,116,2.0,37,0.6772816529234983,0.8497573864446678,0.20169757150345946,0.15720748574795507,0.024402038313221897,79,1.461,0.73,0.319,RAM_FR1
1851,[  6.35  47.28 -31.88],0.9963270931398694,14,62,250.0,1314988,116,2.0,37,0.9905304948281016,0.9971274592167876,0.13652979383925873,0.1394517014659706,0.2000807451369402,79,1.461,0.73,0.319,RAM_FR1
