,across,within,Subject,R,Sample rate,Samples,Thresholded Electrodes,Sessions,Number thresholded,Total Time (hrs),Average Session Length (hrs),Total Electrodes,Proportion Thresholded
941,0.4795434376168214,-0.13805663856244893,6,[34.34 -7.83 56.18],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
942,0.6680299806764927,0.2902505189330526,5,[49.49 21.   -8.32],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
943,0.31546710843005976,0.6553614167187729,54,[ 49.49 -22.91 -19.2 ],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
944,0.6349051658030758,0.3993511394970253,50,[-38.38  62.7    5.49],2000.0,12000000,56,1.0,7,1.667,1.667,63,0.111
945,0.3639271079992029,0.4111397870813281,9,[ 56.57   8.8  -36.44],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
946,0.31500278989356306,0.5839486460102784,66,[ 62.63 -16.99 -12.9 ],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
947,0.21087491427379546,0.3949355693632245,59,[ 43.43 -23.78 -22.83],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
948,0.2379404709599529,0.5111681926186689,60,[ 65.66 -17.66 -21.28],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
949,0.7921793837608223,0.12890986251665726,45,[ 61.62 -58.22 -14.09],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
950,0.7801866718482557,0.7048894844520373,43,[-61.62 -16.42 -25.98],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
951,0.9130040319744236,0.6150426332656346,39,[ 27.27   1.34 -30.91],256.0,1382401,40,2.0,48,1.5,0.75,88,0.545
952,0.7440428294838188,0.37296759405581786,1,[50.51 30.01 20.08],499.907,2280995,28,1.0,12,1.267,1.267,40,0.3
953,0.8834618763498647,0.048676845267700206,45,[-49.49 -24.25 -12.13],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
954,0.926783208349559,0.09795247971937343,20,[ 38.38 -42.62 -16.77],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
955,0.5674156781834052,0.37292123151200623,39,[-55.56   8.6  -31.68],256.0,1382401,40,2.0,48,1.5,0.75,88,0.545
956,0.13287818081009795,0.006575912443039886,20,[ 65.66 -27.18  29.04],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
957,0.14516738719098518,-0.018784373255781528,56,[ 49.49 -34.75 -31.81],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
958,0.4269147451955103,0.3613412484403366,63,[ 65.66 -41.6   28.28],400.0,3776377,53,4.0,9,2.622,0.656,62,0.145
959,0.5321977264726477,0.5263556038237716,4,[-31.31   1.8  -41.61],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
960,0.5872020597231458,-0.11516189938793132,43,[-27.27   8.7  -34.06],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
961,0.4526045638029254,0.2886167085637379,47,[-40.4   24.24  54.6 ],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
962,0.13867021347093214,0.11638939478895842,5,[ 16.16 -26.31 -12.25],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
963,0.6270705333809844,0.12711752100703208,34,[ 42.42  27.85 -23.42],1024.0,4300800,45,2.0,11,1.167,0.584,56,0.196
964,0.7977450933803543,0.17477127597065173,49,[-78.79 -32.74  -6.66],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
965,0.8810744797536179,0.7165573660549893,8,[-55.56  -4.43  28.06],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
966,0.2341749564621363,0.18345952715802816,18,[-56.57 -67.8   -7.49],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
967,0.08134091065864685,0.4402091458338684,45,[ 47.47 -87.15 -13.38],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
968,0.7193132628886044,0.6757580190920062,11,[-45.45  -6.33 -44.47],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
969,0.1972756063168709,0.3804274755374381,19,[-58.59 -11.58 -18.55],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
970,0.7659624672883508,0.3595049557288628,21,[36.36  8.7  55.96],512.0,527360,58,1.0,27,0.286,0.286,85,0.318
971,0.687514654856047,0.4007670796735575,7,[-36.36 -67.13 -22.95],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
972,0.6063670029887871,0.1269923486985606,14,[48.48 23.52 26.27],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
973,0.3844809575169031,0.20893300283805805,30,[-25.25  -7.31 -21.88],1024.0,3686400,7,2.0,79,1.0,0.5,86,0.919
974,0.452019662306182,0.4478609663777871,33,[26.26 31.35 57.16],1024.0,4915200,35,2.0,29,1.333,0.666,64,0.453
975,0.0268000360358332,0.42345525448375104,63,[51.52 26.46 29.69],400.0,3776377,53,4.0,9,2.622,0.656,62,0.145
976,0.1586934297368896,0.4938598984791851,66,[40.4  62.34 13.08],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
977,0.20085414350918826,0.22744106152883525,19,[-52.53   8.08 -19.8 ],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
978,0.4523496624780717,0.20556772566992795,34,[-60.61   8.65  -9.04],1024.0,4300800,45,2.0,11,1.167,0.584,56,0.196
979,0.4840153931157336,0.15266596012819525,12,[-48.48 -50.3   37.61],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
980,0.7605462659824818,0.19327247691807192,53,[ 38.38 -15.34 -27.11],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
981,0.4695021184460697,0.27801152576297994,15,[  13.13 -102.91   -7.14],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
982,0.8226251663756851,0.8087272212331214,57,[ 67.68 -26.82 -24.2 ],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
983,0.18928798774107414,0.4247476989524451,10,[-11.11  40.05 -19.14],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
984,0.6184542370880312,0.24492308870944496,19,[-42.42   6.9  -40.13],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
985,0.503535274417497,0.3425590557107944,47,[39.39 35.21 41.04],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
986,0.6835865893961265,0.5283429276965405,11,[-46.46  30.32  13.57],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
987,0.5468932403380139,0.15836926726859035,53,[ 37.37 -18.69 -21.34],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
988,0.842272075118727,-0.09555399024564844,56,[ 78.79 -35.88  -5.65],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
989,0.7073551544808201,0.4397522045309594,41,[-25.25  18.12 -37.09],400.0,4186400,10,4.0,84,2.907,0.727,94,0.894
990,0.10574018950732822,0.3344614766776388,19,[-40.4  -77.37 -24.74],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
991,0.5683999242932013,0.3483097982615462,40,[  0.   -67.95  18.18],400.0,11744000,41,3.0,21,8.156,2.719,62,0.339
992,0.6094176714283663,0.2524253260180988,6,[ 32.32   1.7  -39.23],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
993,0.5576612824737145,0.36772022981657904,57,[-48.48  54.11  -9.98],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
994,0.6458674123986698,0.1931789200745212,20,[ 31.31 -12.46 -22.17],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
995,0.8233900581463829,0.6939897238620439,11,[ 63.64 -27.34  10.53],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
996,0.5503773456529827,0.4867179537661575,6,[ 48.48 -28.78 -26.69],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
997,0.4259154660850696,0.25782489811350906,13,[40.4  28.31 12.38],256.0,2512896,44,4.0,79,2.727,0.682,123,0.642
998,0.6158280128627532,0.652198663254395,16,[ 26.26  51.53 -22.05],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
999,0.5696935550619189,0.09185531435133372,17,[-26.26 -24.82  66.16],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
1000,0.8350543426811071,0.6692128463486996,3,[-23.23  -4.07 -25.27],250.0,2999442,11,2.0,5,3.333,1.666,16,0.312
1001,0.3063965271828269,-0.3533316604813269,45,[ 10.1  -48.24  -6.36],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
1002,0.4834923569117477,-0.02293869724916779,40,[ -7.07 -57.71  -1.96],400.0,11744000,41,3.0,21,8.156,2.719,62,0.339
1003,0.5903847763120148,0.2597150857121095,7,[-42.42  20.7  -25.03],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
1004,0.5487665894427859,0.4333657807477521,43,[ 56.57 -42.73  52.16],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
1005,0.7957826272080994,0.4542730890945995,37,[-57.58  20.85  17.42],256.0,2611201,45,5.0,39,2.833,0.567,84,0.464
1006,0.5969392035523523,0.4200490754022119,37,[-31.31  33.77  49.67],256.0,2611201,45,5.0,39,2.833,0.567,84,0.464
1007,0.14251283157514372,0.3345253701017969,58,[ 64.65 -19.56 -24.97],1000.0,15728000,64,5.0,36,4.369,0.874,100,0.36
1008,0.16010979821945526,0.4627145686869132,55,[ 65.66 -13.23  -4.34],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
1009,0.3689933969658669,-0.022255390406250467,21,[ 39.39  46.95 -11.59],512.0,527360,58,1.0,27,0.286,0.286,85,0.318
1010,0.04030713338468175,-0.2514237159597723,45,[ 61.62 -34.03 -24.61],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
1011,0.3395648313263877,0.296829710574271,15,[ 68.69 -34.44   7.98],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
1012,0.4908928983043465,0.3839765136161128,52,[ 48.48 -89.21   9.44],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
1013,0.8430605341581305,0.7201141158030961,64,[-31.31 -15.6  -21.16],400.0,6599200,38,3.0,10,4.583,1.528,48,0.208
1014,0.5187704640774218,0.3905320366048156,9,[ 22.22  50.4  -19.73],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
1015,0.4650450781945351,0.044913527970240036,20,[-33.33 -14.77 -40.19],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
1016,0.7414736686650667,0.42540579487253305,9,[41.41 16.01 54.17],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
1017,0.9113364188521759,0.7370396215839379,25,[-50.51 -45.1   58.56],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
1018,0.07856890724369114,-0.206701916386156,57,[ 17.17  76.04 -15.87],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
1019,0.6096983059067246,0.2974070483145597,22,[-23.23 -59.87 -23.72],256.0,450047,40,2.0,16,0.488,0.244,56,0.286
1020,0.09660041275703166,0.07137962567235102,51,[-36.36  20.34 -40.54],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
1021,0.5116215191242569,0.3957335813677079,60,[-68.69 -43.24  -2.28],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
1022,0.32636711889294123,0.5602315599797786,36,[-28.28 -44.38  -0.17],256.0,1075200,42,2.0,20,1.167,0.584,62,0.323
1023,0.10568109621521178,0.3651931847413688,60,[ 58.59 -32.95 -25.74],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
1024,0.31633854231383457,0.43762307477336737,26,[ 20.2   -2.37 -16.82],512.0,3686400,30,2.0,11,2.0,1.0,41,0.268
1025,0.4917958855369191,0.015197127697311257,5,[ 23.23  -4.22 -45.54],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
1026,0.7931146623835029,0.8835927151753342,47,[-54.55 -19.72 -21.4 ],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
1027,0.1863149424479221,0.2561516245789117,63,[ 28.28 -45.15 -30.02],400.0,3776377,53,4.0,9,2.622,0.656,62,0.145
1028,0.2307186146242212,0.43765410830516416,19,[-52.53 -47.62   2.93],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
1029,0.2588248233570798,0.043088465371918114,51,[-25.25  22.9   61.06],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
1030,0.29419018981817546,0.2698007971212115,47,[-31.31  60.59  28.23],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
1031,0.3838455513670619,0.15281868470240142,36,[-53.54 -28.47 -33.83],256.0,1075200,42,2.0,20,1.167,0.584,62,0.323
1032,-0.012975335168961993,0.5118019517796729,19,[-51.52 -62.8   -3.31],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
1033,0.7602530742069502,0.3625550368336061,42,[-34.34  63.22  -5.88],400.0,1032800,53,1.0,3,0.717,0.717,56,0.054
1034,0.40521859622955625,0.5858573462676434,32,[-52.53 -43.86 -12.07],256.0,1382400,23,2.0,7,1.5,0.75,30,0.233
1035,0.08166191074275933,-0.08500936359924903,6,[38.38 23.37  7.76],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
1036,0.6295888784235174,0.4428343659990995,13,[ 46.46 -56.68  41.63],256.0,2512896,44,4.0,79,2.727,0.682,123,0.642
1037,0.27005933906095536,0.06288731492933915,19,[-53.54 -57.3  -11.66],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
1038,0.4281390745112432,0.8728182324625768,8,[-49.49  17.45 -21.64],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
1039,0.24247645267437626,0.22321486436178534,43,[  15.15 -106.61    6.34],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
1040,0.3217697047944954,0.2511577462867892,33,[51.52 36.19 20.41],1024.0,4915200,35,2.0,29,1.333,0.666,64,0.453
1041,0.04598346671255578,0.0025207102461105176,2,[-31.31  27.28 -10.34],250.0,1358998,43,2.0,53,1.51,0.755,96,0.552
1042,0.6328993705039117,0.6063325162735104,59,[61.62 -3.19 23.77],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
1043,0.3218202519055329,0.0949866765491135,56,[ 40.4  -19.66 -22.59],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
1044,0.7448974140139681,0.6953063593669258,7,[-56.57  -3.45 -15.69],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
1045,0.8719899104537918,0.3391896420611369,25,[-69.7  -28.52  13.73],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
1046,0.6948773789240905,0.3643553485161649,46,[ 59.6  -46.02  -9.81],400.0,5446000,55,4.0,25,3.782,0.946,80,0.312
1047,0.3974461911701177,-0.011893063654259404,22,[-23.23 -23.17 -13.26],256.0,450047,40,2.0,16,0.488,0.244,56,0.286
1048,0.7444123930607662,0.02593663396778266,15,[ 43.43 -43.66  28.17],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
1049,0.6204902661617789,0.044924376433997285,51,[  5.05  67.95 -19.91],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
1050,0.3247331626716409,0.3967893612764671,16,[22.22 -4.43 71.59],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
1051,0.2353843395817008,0.3526058028467559,55,[-63.64 -17.55 -23.66],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
1052,0.5112745181453423,0.4832810995827615,55,[ 41.41 -56.53  60.14],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
1053,0.25499873410753426,0.21332181717421167,49,[-28.28  15.39  67.2 ],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
1054,0.6269552552364034,0.50441289313584,16,[  2.02 -45.61  25.89],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
1055,0.9474879476966312,0.7794821446705442,64,[-41.41 -13.43 -23.42],400.0,6599200,38,3.0,10,4.583,1.528,48,0.208
1056,0.3406482330858672,0.4675825850249247,26,[ 38.38 -13.69 -17.48],512.0,3686400,30,2.0,11,2.0,1.0,41,0.268
1057,0.4078720825403784,0.058280349159618224,5,[ 60.61 -37.94  16.5 ],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
1058,0.6665021668527601,0.7339081551689403,16,[ 14.14  42.42 -26.15],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
1059,-0.004498362466962004,0.16061508133102942,53,[ 72.73 -32.53 -11.42],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
1060,0.3861019121035888,0.21395590527631506,19,[-51.52 -11.01 -31.63],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
1061,0.4035335930111544,0.5259097672924617,47,[12.12 54.62 45.32],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
1062,0.4300179049629115,0.4197819025038777,55,[28.28 21.   57.7 ],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
1063,0.6604975428422694,0.40401782127440944,14,[-51.52 -25.95  46.51],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
1064,0.5618808014149013,0.6027535918794933,8,[-29.29 -31.66  58.18],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
1065,0.6105708460140156,0.895178484231713,66,[22.22 72.43 17.97],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
1066,0.14383971145683802,0.27586734938372937,52,[56.57 11.43 -1.72],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
1067,0.3098529594869396,0.2493421895338297,60,[ 32.32 -65.33 -16.89],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
1068,0.3717630013746667,-0.09054672531418334,47,[-68.69 -13.64 -18.67],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
1069,0.4365704022212842,0.019533544576249857,56,[ 65.66 -63.89  -2.28],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
1070,0.4196730879852688,0.5879308121595425,52,[ 71.72 -37.63   9.98],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
1071,0.7560248971396505,0.44230783176071387,25,[-22.22   9.52  60.36],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
1072,0.6585413225027903,0.4128229730344967,16,[14.14 70.17 22.2 ],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
1073,0.6796645771945878,0.006928592874540492,0,[ 44.44 -11.79   9.17],200.0,672600,54,2.0,10,0.934,0.467,64,0.156
1074,-0.05737328552057828,0.283191917956076,19,[-51.52 -25.89   1.9 ],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
1075,0.5004201918059971,0.4038645679093814,46,[ 54.55  11.64 -30.32],400.0,5446000,55,4.0,25,3.782,0.946,80,0.312
1076,0.5470430782040746,0.3846268777829652,52,[ 17.17   4.53 -33.11],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
1077,0.17650425317054794,0.004956365023963296,56,[  26.26 -102.24    1.13],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
1078,0.1579380339791071,0.16167223884373094,45,[ 62.63  -5.82 -32.52],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
1079,0.7115964473210918,0.7351549316270285,62,[-44.44  -8.54 -17.18],400.0,20458800,54,6.0,33,14.208,2.368,87,0.379
1080,0.6038821044456569,0.4887924382177712,50,[-28.28  -4.53  73.76],2000.0,12000000,56,1.0,7,1.667,1.667,63,0.111
1081,0.6646926143705358,0.060267835350214176,45,[ 36.36 -16.58 -22.41],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
1082,0.13770934734165002,0.09277010189520796,19,[-24.24 -19.35 -29.72],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
1083,0.4039993422905972,-0.26154292807732504,17,[-26.26  28.73 -19.79],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
1084,0.6203398422543512,0.4217826006581783,4,[-23.23   1.75 -40.42],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
1085,0.4758806047377997,0.3315718498477734,16,[42.42 38.45 16.18],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
1086,0.7375193217878641,0.4541788300136238,55,[ 63.64  -5.56 -14.62],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
1087,0.5081346347685171,0.16234195067449594,25,[-2.02 47.98 33.  ],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
1088,0.5760557361262334,0.3107309457264261,50,[ 44.44 -15.44 -24.73],2000.0,12000000,56,1.0,7,1.667,1.667,63,0.111
1089,0.4296923927233088,0.32751754628401536,58,[ 57.58 -13.54 -44.88],1000.0,15728000,64,5.0,36,4.369,0.874,100,0.36
1090,0.12756050284376386,0.4061112367706945,9,[58.59 29.45 10.26],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
1091,0.5073710905582022,0.2344592785547969,4,[-43.43  34.03   0.78],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
1092,0.4459873454709776,-0.006540775153688849,51,[30.3  56.47 28.01],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
1093,0.4812748062800802,0.3575077158712424,43,[55.56 40.41 -3.62],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
1094,0.6647929457348779,0.6814102627172369,55,[-71.72 -30.37 -13.67],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
1095,0.2673190111986991,0.13388511234880685,49,[-9.09 50.4  47.28],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
1096,0.5176882967063092,0.05637392263686971,14,[-8.08 32.17 39.79],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
1097,0.4738694509747268,0.3173782414033889,53,[59.6  12.25  2.82],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
1098,0.08785811358911022,0.474180685387132,38,[-66.67 -47.62   2.93],256.0,1305603,68,3.0,14,1.417,0.472,82,0.171
1099,0.3739831509210668,0.17694735905994674,5,[ 36.36 -25.54  59.59],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
1100,0.2333528603612001,0.10045814799776093,5,[ 62.63 -20.08   9.82],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
1101,0.40932285901924537,0.3675460720930639,8,[-37.37  26.61  48.2 ],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
1102,0.4001843783801517,0.21850169164682084,49,[-4.04 66.72  7.87],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
1103,0.4057576542564748,0.1871698229136512,18,[-52.53 -34.8  -30.62],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
1104,0.654253468211447,0.4721082777946747,60,[-60.61 -52.97 -16.17],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
1105,0.6204539383681452,0.4228434563229944,22,[-61.62  -8.19  -1.67],256.0,450047,40,2.0,16,0.488,0.244,56,0.286
1106,0.5769071354298867,0.04806721199176119,51,[42.42 50.14  9.18],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
1107,0.6590515376685162,0.2591669419297989,19,[-26.26 -26.61 -28.95],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
1108,0.7866252653914203,0.07368683989599921,25,[-63.64   6.59  13.41],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
1109,0.34531174809227616,0.05451083485332715,51,[-28.28  15.39  67.2 ],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
1110,0.28844928400188835,-0.001956701342623321,51,[55.56 34.9   4.02],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
1111,0.2286497016498133,0.5703926181191823,58,[56.57 17.86 -7.31],1000.0,15728000,64,5.0,36,4.369,0.874,100,0.36
1112,0.6242498964738359,0.3631236452604391,23,[ 56.57 -28.99  45.27],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
1113,0.3506305221637756,0.3806943410446727,23,[ 65.66 -25.38  12.81],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
1114,0.34730437828723737,-0.14203533925396836,10,[-32.32  52.87  16.94],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
1115,0.2735426743754031,0.4783363364593378,17,[-65.66 -40.57   6.56],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
1116,0.5011839817076972,0.20276438775168126,7,[-25.25 -58.84 -23.66],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
1117,0.6938047241170473,0.5778922757481303,41,[-56.57  14.36 -21.82],400.0,4186400,10,4.0,84,2.907,0.727,94,0.894
1118,0.3508860770495477,0.3059285729597428,57,[ 68.69 -41.54 -17.9 ],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
1119,0.6174129215849729,0.3024244233747563,12,[-23.23  -7.72 -12.37],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
1120,0.4619392210390321,0.23230648381192645,16,[ 1.01 44.37 43.7 ],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
1121,0.3999939362575761,0.21839654317244647,14,[-34.34  50.04 -11.41],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
1122,0.7307560384742922,0.44516740780782543,1,[-26.26 -27.8  -25.45],499.907,2280995,28,1.0,12,1.267,1.267,40,0.3
1123,0.4434719043567911,0.11321381374326785,14,[  2.02 -30.32  51.72],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
1124,0.6984748851206649,0.4130539859587751,21,[ 60.61 -39.23  43.64],512.0,527360,58,1.0,27,0.286,0.286,85,0.318
1125,0.5509454875908062,0.380147467531175,62,[-24.24  25.74 -22.35],400.0,20458800,54,6.0,33,14.208,2.368,87,0.379
1126,0.5610391138983926,0.3778938867734152,8,[-30.3    9.47  61.44],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
1127,0.4877867952326814,0.005116581969890419,15,[ 36.36 -74.7   29.79],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
1128,0.2571417854551999,0.051492723683092295,49,[-48.48  22.7  -23.72],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
1129,0.4029824157614624,0.3666975708363904,8,[-60.61 -14.36  19.92],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
1130,0.40969775440296,0.2971878551086032,46,[ 67.68 -29.45 -11.24],400.0,5446000,55,4.0,25,3.782,0.946,80,0.312
1131,0.4780758466969193,0.8295617791651791,43,[-72.73 -26.2  -14.63],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
1132,0.3533845269653137,0.4908727656345332,26,[-28.28 -40.72 -13.08],512.0,3686400,30,2.0,11,2.0,1.0,41,0.268
1133,0.7168296573040795,0.056340694612615524,51,[ 26.26 -13.96  76.53],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
